#separator:Comma
#html:true
#guid column:1
#notetype:Cloze
#deck column:4
#tags column:5
#columns:GUID,Text,Back Extra,Deck,Tags
CCS21-b998dd24,Nakara lens for exams: a retrospective LIBERALISATION with a cut-off is tested on{{c1::reasonable classification (intelligible differentia + rational nexus)}}— else{{c2::the benefit EXTENDS to the excluded cohort}}.,"<b>Rule:</b> Apply to: interest revision interest, 410(E) 120-day extensions, pay-commission arrears.<br><br><b>Hinglish:</b> Cut-off-par-Nakara-kasauti.<br><br><b>Ref:</b> Nakara principle; Rule 65(5)(f)",CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10,CCS_Pension Case_Law Exam_Lens Priority::High
CCS21-59f343b6,"MONEY RUNGS — {{c1::₹9,000}}(minimum pension/FP) →{{c2::₹54,000}}(Medical-Board pay rung, the invalid-pension rule) →{{c3::₹25,00,000}}(gratuity ceiling = gratuity proviso, operative 25L).","<b>Rule:</b> Three money anchors: floor, board-line, ceiling. DR rates excluded — volatile.<br><br><b>Hinglish:</b> Nau-hazaar-farsh; pachpan-hazaar-board; pachis-lakh-chhat.<br><br><b>Ref:</b> Rules 39, 44, 49, 50; Rule 39; Rule 45(1)",CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10,CCS_Pension Threshold Dashboard Bare_Text_Verified Priority::High
CCS21-95f21667,The gratuity-nomination rule's sub-rule (5)(a): outsider nomination by a FAMILY-LESS servant becomes{{c1::INVALID the moment he acquires a family}}.,<b>Rule:</b> Family-arrival kills the outsider paper automatically — no cancellation needed.<br><br><b>Hinglish:</b> Parivar-aaya-bahari-radd.<br><br><b>Ref:</b> Rule 46(5)(a); Rule 46(5),CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_46 Nomination Bare_Text_Verified CCS_Pension::Rule_46 Priority::High
CCS21-45b95cf1,"The gratuity-nomination rule's sub-rule (5)(b): one-member family + ALTERNATE outsider nomination → on gaining a member, the alternate{{c1::DIES}}but the{{c2::family nomination SURVIVES}}.",<b>Rule:</b> Alternate is a spare tyre — punctured on family-growth; core nomination untouched.<br><br><b>Hinglish:</b> Vaikalpik-radd-mool-bacha.<br><br><b>Ref:</b> Rule 46(5)(b); Rule 46(5),CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_46 Nomination Bare_Text_Verified CCS_Pension::Rule_46 Priority::High
CCS21-1b3b04a4,The gratuity-nomination rule's sub-rule (6): unmarried servant's FAMILY nomination{{c1::SURVIVES his later marriage}}— till{{c2::he cancels + files fresh ()}}.,<b>Rule:</b> Marriage is NOT an auto-killer (contrast acquiring-family under the gratuity-nomination rule — that servant had NO family nomination).<br><br><b>Hinglish:</b> Shaadi-naamankan-nahi-maarti.<br><br><b>Ref:</b> Rule 46(6); Rule 46(7); Rule 46(5)(a),CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_46 Nomination Bare_Text_Verified Exam_Trap CCS_Pension::Rule_46 Priority::High
CCS21-c01bc8d8,The gratuity-nomination rule's sub-rule (7) +(8): cancellation needs{{c1::SIMULTANEOUS fresh nomination}}; nominee-dies / nomination-invalidates → servant{{c2::MUST cancel + re-nominate in writing}}.,"<b>Rule:</b> Never a vacuum — every cancellation rides with its replacement.<br><br><b>Hinglish:</b> Radd-ke-saath-naya-lao.<br><br><b>Ref:</b> Rule 46(7), (8); Rule 46(7)",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_46 Nomination Bare_Text_Verified CCS_Pension::Rule_46 Priority::High
CCS21-f0619ff7,The gratuity-nomination rule's sub-rule (9)all 3 clauses: HoO{{c1::verifies + countersigns with RECEIPT DATE + custody}}(sub-gazetted may sign for{{c2::non-gazetted}});{{c3::service-book entry}};{{c4::signed copy BACK to servant}}.,<b>Rule:</b> Countersign = HoO duty AFTER receipt; (10) makes receipt the effective date.<br><br><b>Hinglish:</b> Milo-taarikh-mohar-nakal-wapas.<br><br><b>Ref:</b> Rule 46(9); Rule 46(b)-(d),CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_46 Nomination Bare_Text_Verified CCS_Pension::Rule_46 Priority::High
CCS21-b6c4e95d,The gratuity-nomination rule's sub-rule (10): nomination/cancellation takes effect{{c1::from RECEIPT by HoO}}(to the extent valid) — countersign{{c2::does NOT gate validity}}.,<b>Rule:</b> RESOLVES the clerk-receipt scenario: office receipt suffices; HoO default can't defeat the servant.<br><br><b>Hinglish:</b> Milna-hi-laagu-hona.<br><br><b>Ref:</b> Rule 46(10),CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_46 Nomination Bare_Text_Verified CCS_Pension::Rule_46 Priority::Critical
CCS21-ab15b5e4,The gratuity-distribution rule's sub-rule (2): pre-deceased nominee's share flows{{c1::EQUALLY to all other eligible-ALIVE family members}}({{c2::including the other nominees}}).,"<b>Rule:</b> No lapse, no outsider leapfrog — the family pool absorbs the share.<br><br><b>Hinglish:</b> Pehle-mara-hissa-sab-me.<br><br><b>Ref:</b> Rule 47(2)",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_47 Nominee_Death Bare_Text_Verified CCS_Pension::Rule_47 Priority::High
CCS21-04d2b255,The gratuity-distribution rule's sub-rule (3): post-retirement UNDRAWN gratuity disburses{{c1::per the gratuity-distribution rule's sub-rule (1) manner}}(nomination → Group-1 → Group-2).,<b>Rule:</b> Twin of the missing-persons rule's sub-rule (missing track) — undrawn gratuity never strands.<br><br><b>Hinglish:</b> Bina-liya-updaan-niyam-se.<br><br><b>Ref:</b> Rule 47(3); Rule 47(1); Rule 51(4); Rule 47(4),CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_47 Bare_Text_Verified CCS_Pension::Rule_47 Priority::Medium
CCS21-6c369669,The gratuity-distribution rule's sub-rule (4): female member's{{c1::marriage/remarriage}}or brother's{{c2::turning 18}}AFTER death but BEFORE receipt{{c3::does NOT defeat the vested share}}.,<b>Rule:</b> Vesting freezes at death — later status changes are irrelevant.<br><br><b>Hinglish:</b> Maut-par-haq-pakka — baad-badle-bekaar.<br><br><b>Ref:</b> Rule 47(4),CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_47 Vesting Bare_Text_Verified Exam_Trap CCS_Pension::Rule_47 Priority::High
CCS21-58a918e9,"The gratuity-distribution rule's sub-rule (6): minor's gratuity share →{{c1::NATURAL guardian if any}}; else{{c2::guardianship-certificate holder}}(20% via Format-7 indemnity meanwhile — seventh,).","<b>Rule:</b> The missing- atom: natural-first, certificate-second, indemnity-bridge.<br><br><b>Hinglish:</b> Pehle-asli-sarparast-phir-praman.<br><br><b>Ref:</b> Rule 47(6), (7); Rule 47(6)",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_47 Minor Bare_Text_Verified CCS_Pension::Rule_47 Priority::High
CCS21-adfa7b23,The lapse rule: gratuity{{c1::LAPSES to Government}}(no family + no/subsisting nomination) — UNLESS{{c2::a Succession-Certificate holder claims it}}.,<b>Rule:</b> Lapse is the default; court succession rescues the money.<br><br><b>Hinglish:</b> Bina-waarisan-sarkar — uttaradhikar-praman-bachao.<br><br><b>Ref:</b> Rule 49,CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_49 Lapse Bare_Text_Verified CCS_Pension::Rule_49 Priority::High
CCS21-75234e18,The family-pension rule's sub-rule (1): FP gateways ={{c1::1yr continuous service}}/{{c2::&lt;1yr + pre-appointment MEDICAL-FIT}}/{{c3::post-retirement pensioner (incl compassionate allowance)}}. 'Continuous' EXCLUDES{{c4::suspension + pre-service}}.,<b>Rule:</b> Three doors + definitional fence; FP runs from day-after-death.<br><br><b>Hinglish:</b> Ek-saal-ya-fit-ya-pensioner; nilamban-naabalik-bahar.<br><br><b>Ref:</b> Rule 50(1); Rule 18,CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Gateway Bare_Text_Verified CCS_Pension::Rule_50 Priority::Critical
CCS21-8ff33029,The family-pension rule's sub-rule (2)(a)(iii) provisos: post-retirement enhanced FP is{{c1::CAPPED at pension-authorised-on-retirement}}but{{c2::FLOORED at normal-FP rate}}. Pay ={{c3::emoluments higher}}; authorised-pension{{c4::INCLUDES commuted part + compulsory/compassionate awards}}.,<b>Rule:</b> Cap + floor + three Explanations — the enhanced-FP fine print.<br><br><b>Hinglish:</b> Chhat-pension; farsh-samanya; vetan-uchchtar.<br><br><b>Ref:</b> Rule 50(2); Rule 31; Rule 32,CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Enhanced_FP Bare_Text_Verified CCS_Pension::Rule_50 Priority::High
CCS21-c0466405,The family-pension rule's sub-rule (3)(b): additional FP runs from{{c1::1ST OF THE CALENDAR MONTH}}— born 20.08.1942 AND born 01.08.1942 both get 20% from{{c2::01.08.2022}}.,<b>Rule:</b> Illustration-verified: birth-date within the month is irrelevant.<br><br><b>Hinglish:</b> Mahine-ki-pehli — janmadin-bekaar.<br><br><b>Ref:</b> Rule 50(3)(b); Rule 50(3),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Additional_FP Bare_Text_Verified Exam_Trap CCS_Pension::Rule_50 Priority::High
CCS21-af32aceb,The family-pension rule's sub-rule (4): FP in whole rupees — fraction{{c1::ROUNDED UP to next rupee}}; proviso:{{c2::NEVER exceed the max}}(twin: the family-pension rule's sub-rule (7)(b) ignore-if-breach).,<b>Rule:</b> Round-up generosity stops at the ceiling — contrast CVP truncation (the time-computation rule's sub-rule 1981).<br><br><b>Hinglish:</b> Paisaa-upar — chhat-par-ruko.<br><br><b>Ref:</b> Rule 50(4); Rule 50(7)(b); Rule 5(3); Rule 50(3),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Rounding Bare_Text_Verified CCS_Pension::Rule_50 Priority::High
CCS21-75836a29,The family-pension rule's sub-rule (6) queue inclusions: widow(er){{c1::incl post-retiral + judicially-separated spouse}}; children{{c2::incl adopted/step/post-retirement-born}}; parents{{c3::incl ADOPTIVE}}; siblings{{c4::only if DEPENDENT + DISABLED}}.,<b>Rule:</b> The queue's fine print — who counts in each tier.<br><br><b>Hinglish:</b> Kataar-me-kaun-kaun.<br><br><b>Ref:</b> Rule 50(6),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Queue Bare_Text_Verified CCS_Pension::Rule_50 Priority::High
CCS21-25560beb,"The family-pension rule's sub-rule (7)(a): FP to{{c1::ONE member at a time}}(exceptions: the family-pension rule-proviso, the family-pension rule-(g), the family-pension rule, the family-pension rule-proviso, the family-pension rule); the family-pension rule: simultaneous shares{{c2::EQUAL + round-UP}}— breach-max fraction{{c3::IGNORED}}.","<b>Rule:</b> The simultaneity constitution: one-at-a-time, equal-when-many, ceiling-absolute.<br><br><b>Hinglish:</b> Ek-baar-ek; barabar-upar; chhat-atal.<br><br><b>Ref:</b> Rule 50(7); Rule 50(8)(b); Rule 50(8)(c); Rule 50(9)(g); Rule 50(9)(h)(iii); Rule 50(9)(k); Rule 50(7)(b)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Sharing Bare_Text_Verified CCS_Pension::Rule_50 Priority::High
CCS21-109982dc,The family-pension rule's sub-rule (8)all 2 clauses: widow + eligible children from a{{c1::DEAD wife / DIVORCED wife}}→ children take{{c2::MOTHER's hypothetical share}}; cesser{{c3::NEVER lapses — cascades to widow/children equally}}(provisos: widow-with-children → HER children per (c)+(9)).,"<b>Rule:</b> dead-wife + divorced-wife complete the void-marriage picture already carded.<br><br><b>Hinglish:</b> Maa-ka-hissa-bacchon-ka — vyarth-nahi.<br><br><b>Ref:</b> Rule 50(8)(e), (f); Rule 50(8); Rule 50(e)-(f); Rule 50(e); Rule 50(f); Rule 50(g)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Widow_Shares Bare_Text_Verified CCS_Pension::Rule_50 Priority::High
CCS21-9c15e803,The family-pension rule's sub-rule (8)(h) -(j) JS ladder: JS spouse ALONE →{{c1::survivor}}; +minor/disabled-mind child →{{c2::survivor-IF-guardian → child AT 18 → BACK to spouse}}; +already-major eligible child →{{c3::CHILD FIRST → spouse after}}.,"<b>Rule:</b> Judicial separation never orphans the pension — three ordered tracks.<br><br><b>Hinglish:</b> Nyayik-algaav-teen-raaste.<br><br><b>Ref:</b> Rule 50(8)(h), (i), (j); Rule 50(8)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Judicial_Separation Bare_Text_Verified CCS_Pension::Rule_50 Priority::High
CCS21-c925e260,The family-pension rule's sub-rule (9)(a): son ={{c1::&lt;25 + unmarried + not-earning}}; daughter ={{c2::unmarried/WIDOWED/DIVORCED + not-earning (re-entry!)}}; disabled child ={{c3::ONLY not-earning (no age bar)}}; ALL{{c4::incl adopted/step/post-retirement-born}}.,<b>Rule:</b> Daughter re-enters on widowhood/divorce; disabled child's test is pure-income per.<br><br><b>Hinglish:</b> Beti-wapas; divyang-sirf-aaya.<br><br><b>Ref:</b> Rule 50(9)(a); Rule 50(9); Rule 50(c),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Children Bare_Text_Verified CCS_Pension::Rule_50 Priority::Critical
CCS21-b2eb8f27,The family-pension rule's sub-rule (9)(g): twins take{{c1::EQUAL shares}}; lapsed share{{c2::REVERTS to the co-twin}}; both-out →{{c3::next single/twins}}.,<b>Rule:</b> Reversion (not lapse) between twins — then the queue resumes.<br><br><b>Hinglish:</b> Judvaan-barabar; hissa-palat.<br><br><b>Ref:</b> Rule 50(9)(g); Rule 50(9),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Twins Bare_Text_Verified CCS_Pension::Rule_50 Priority::Medium
CCS21-0d8c87dc,The family-pension rule's sub-rule (9)(h)(iv) -(vi): mentally-disabled via{{c1::GUARDIAN (as-if-minor)}}; physically-disabled MAJOR draws{{c2::DIRECTLY}}; appointing authority{{c3::satisfies + RPwD/Board certificate}}; re-certify{{c4::permanent-ONCE / temporary-EVERY 5 YEARS}}.,<b>Rule:</b> Mind-vs-body routing + certification rhythm.<br><br><b>Hinglish:</b> Mann-sarparast; tann-khud; praman-paanch-saal.<br><br><b>Ref:</b> Rule 50(9)(h); Rule 50(9),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Disability Bare_Text_Verified CCS_Pension::Rule_50 Priority::High
CCS21-c828f583,The family-pension rule's sub-rule (9)(h)(vii): mentally-retarded child's FP →{{c1::servant's/pensioner's NOMINEE}}(else{{c2::spouse's LATER nominee}}) +{{c3::Guardianship Certificate}}. QUIRK: the family-pension rule proviso cites{{c4::'(d)' but means (g)-twins}}.,"<b>Rule:</b> Nomination ladder for the mentally retarded; cross-ref quirk flagged, not fixed.<br><br><b>Hinglish:</b> Naamzadon-ki-kadi; sandarbh-chuk.<br><br><b>Ref:</b> Rule 50(9)(h); Rule 50(9); Rule 50(h)(iii)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Disability Bare_Text_Verified CCS_Pension::Rule_50 Priority::High
CCS21-b1972626,"TRAP — disabled-child income test ={{c1::ENTITLED FP (30% rate!) + DR}}(the family-pension rule's sub-rule (9)(c) = Explanation (b)); normal-child test ={{c2::MINIMUM FP (Rs 9,000) + DR}}(the family-pension rule's sub-rule (9)(b)).","<b>Rule:</b> Disabled child gets the HIGHER benchmark — same figure tests entry and exit in opposite directions.<br><br><b>Hinglish:</b> Divyang-haqdaar; samanya-nyuntam.<br><br><b>Ref:</b> Rule 50(9)(b), (c); Rule 50(9)(c); Rule 50(9)(b)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Income_Test Bare_Text_Verified Exam_Trap CCS_Pension::Rule_50 Priority::Critical
CCS21-a839714c,The family-pension rule's sub-rule (12)(a): one FP is{{c1::NOT income for another FP's eligibility}}— but{{c2::family-pension caps still bind}}; the family-pension rule-(d): claimant{{c3::DECLARES other FP in Form 10}}; HoO{{c4::enforces the caps}}.,<b>Rule:</b> Non-counting is not non-capping — declare and cap.<br><br><b>Hinglish:</b> Gin-nahi-par-seema-haan.<br><br><b>Ref:</b> Rule 50(12); Rule 50(13); Rule 50(12)(c),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Dual_FP Bare_Text_Verified CCS_Pension::Rule_50 Priority::High
CCS21-36e698e6,"The family-pension rule's sub-rule (13) two-FP caps: enhanced INVOLVED (both-enhanced OR mixed!) →{{c1::Rs 1,25,000}}; both-NORMAL →{{c2::Rs 75,000}}. PIB:{{c3::50%/30% of Rs 2.5L top pay (7CPC, Feb-2021)}}.",<b>Rule:</b> Mixed enhanced+normal ALSO caps at 1.25L — the examined trap. Ladder figures PIB-confirmed.<br><br><b>Hinglish:</b> Badha-mila-swa-lakh; dono-samanya-pachattar.<br><br><b>Ref:</b> Rule 50(13); PIB 12.02.2021,CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Dual_FP Bare_Text_Verified CCS_Pension::Rule_50 Priority::Critical
CCS21-58dcab2d,The family-pension rule's sub-rule (14)all 2 clauses: child{{c1::DECLARES other-parent FP in Form 10}}; HoO{{c2::caps the total per (13)}}.,"<b>Rule:</b> Two-parent FP always passes through the (13) ceiling.<br><br><b>Hinglish:</b> Dono-maa-baap-ghoshit-seemit.<br><br><b>Ref:</b> Rule 50(14)(a), (b); Rule 50(14); Rule 50(a)-(b)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Dual_FP Bare_Text_Verified CCS_Pension::Rule_50 Priority::Medium
CCS21-a9eb71e5,The family-pension rule's sub-rule (14)all 4 clauses provisos: ACQUITTED → FP{{c1::FROM ACQUITTAL}}(others discontinued); arrears-from-death ONLY if{{c2::NO other eligible existed}}; murder-freeze{{c3::extends POST-retirement (f)}}; suicide-abetment{{c4::INCLUDED (Explanation)}}.,<b>Rule:</b> Acquittal restarts (not repays) — arrears only fill a vacuum.<br><br><b>Hinglish:</b> Bari-par-chalu; baqaaya-khaali-par.<br><br><b>Ref:</b> Rule 50(14); Rule 50(c)-(f),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Murder_Freeze Bare_Text_Verified CCS_Pension::Rule_50 Priority::Critical
CCS21-63fb78a7,"The family-pension rule's sub-rule (15)(c): disability intimation needs Medical Certificate from{{c1::RPwD-Act-2016 competent authority}}OR{{c2::Medical Board (MS/Principal/Director/Head-nominee Chair + 2, ≥1 specialist)}}.",<b>Rule:</b> RESOLVES the family-pension rule certification flag — same Board formula as the family-pension rule.<br><br><b>Hinglish:</b> Divyang-praman-do-raaste.<br><br><b>Ref:</b> Rule 50(15)(c); Rule 50(15); Rule 50(9)(a)(iii); Rule 50(9)(h)(v),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Disability_Certificate Bare_Text_Verified CCS_Pension::Rule_50 Priority::High
CCS21-cb90ff23,The family-pension rule's sub-rule (15)all 3 clauses: HoO{{c1::verifies Form 4 + dated ACK + pastes in SERVICE BOOK}}(changes{{c2::under HoO signature}});{{c3::FRESH Form 4 with pension papers}}; post-retirement marriage/birth →{{c4::Form 5 + competent-authority CERTIFICATE}}.,"<b>Rule:</b> Form-4 lifecycle: entry → changes → pre-retirement refresh; Form-5 needs proof, not just words.<br><br><b>Hinglish:</b> Form-chaar-jeevan; paanch-par-praman.<br><br><b>Ref:</b> Rule 50(15)(d), (e), (f); Rule 50(15); Rule 50(d)-(f)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Form_4 Bare_Text_Verified CCS_Pension::Rule_50 Priority::High
CCS21-f3001b4e,"The family-pension rule's sub-rule (15)all 2 clauses: post-retirement changes ({{c1::birth/disability/divorce/daughter-widowhood}}) intimated with{{c2::docs (HoO ACKs)}}; Form 4 MUST list{{c3::JS spouse, ALL children (incl void/voidable), parents, disabled siblings}}.","<b>Rule:</b> Retirement doesn't freeze the family record — events keep it breathing.<br><br><b>Hinglish:</b> Parivar-lagatar; soochi-poori.<br><br><b>Ref:</b> Rule 50(15)(g), (h); Rule 50(15); Rule 50(g)-(h)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Form_4 Bare_Text_Verified CCS_Pension::Rule_50 Priority::High
CCS21-530082a8,The family-pension rule's sub-rule (16): family-pension does NOT apply to a{{c1::re-employed retiree ineligible for pension/service-gratuity}}under these rules.,<b>Rule:</b> No pension linkage → no family-pension umbrella.<br><br><b>Hinglish:</b> Bina-pension-chhatra-nahi.<br><br><b>Ref:</b> Rule 50(16); Rule 50,CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Exclusion Bare_Text_Verified CCS_Pension::Rule_50 Priority::Medium
