#separator:Comma
#html:true
#guid column:1
#notetype:Basic
#deck column:4
#tags column:5
#columns:GUID,Front,Back,Deck,Tags
CCS21-4b93e189,"The family-pension rule's sub-rule (9)(h)(v) -(vi): disability is evidenced + re-certified by whom, how often?","<b>Rule:</b> (A) RPwD-competent authority, OR (B) Medical Board (MS/Principal/Director/Head or nominee as Chairman + 2 members, ≥1 specialist). Re-certify: ONCE if permanent; EVERY 5 YEARS if temporary.<br><br><b>Hinglish:</b> Sthaayi-ek-baar; asthaayi-5-saal.<br><br><b>Ref:</b> Rule 50(9)(h)(v), (vi); Rule 50(9)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Disabled_Child Medical_Board Bare_Text_Verified CCS_Pension::Rule_50 Priority::High
CCS21-fde35c0b,The family-pension rule's sub-rule (9)(j)(vi) provisos: divorce FILED during parents' lifetime but decreed after death — FP from when? Can she displace a current recipient?,"<b>Rule:</b> FP from DATE OF DIVORCE; but NO pre-emption — if another member is already drawing, she waits till that member ceases/dies.<br><br><b>Hinglish:</b> Talaq-tithi-se — par-kataar-nahi-todti.<br><br><b>Ref:</b> Rule 50(9)(j)(vi) provisos; Rule 50(9)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Daughter_25_Plus Bare_Text_Verified CCS_Pension::Rule_50 Priority::High
CCS21-8225c075,The family-pension rule's sub-rule (8)(a): widow/widower's OTHER income affects FP eligibility?,"<b>Rule:</b> NO — 'eligibility shall NOT be affected by the amount of her or his income from other sources'. Payable till death or re-marriage, whichever earlier.<br><br><b>Hinglish:</b> Vidhva-ki-aaya-se-koi-fark-nahi.<br><br><b>Ref:</b> Rule 50(8)(a); Rule 50(8)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Widow Bare_Text_Verified CCS_Pension::Rule_50 Priority::High
CCS21-04672d0d,The family-pension rule's sub-rule (7): FP to how many members at once + division + rounding guard?,"<b>Rule:</b> ONE member at a time (ONE member at a time (subject to listed multi-recipient clauses); simultaneous recipients share EQUALLY; rupee-fraction rounds UP — but if rounding breaches the max, the fraction is IGNORED.<br><br><b>Hinglish:</b> Ek-samay-ek — barabar-bant — seema-toote to chhodo.<br><br><b>Ref:</b> Rule 50(7)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Sharing Rounding Bare_Text_Verified CCS_Pension::Rule_50 Priority::High
CCS21-d9d125fe,The family-pension rule's sub-rule (4): FP/additional-FP rounding + ceiling guard?,"<b>Rule:</b> Monthly rates in whole rupees, fraction → NEXT HIGHER rupee; proviso: FP under NEVER exceeds the prescribed maximum.<br><br><b>Hinglish:</b> Paisa-uper-round — seema-kabhi-na-tute.<br><br><b>Ref:</b> Rule 50(4); Rule 50(2)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Rounding Bare_Text_Verified CCS_Pension::Rule_50 Priority::Medium
CCS21-ec4f33df,The voluntary-retirement rule's sub-rule (5): disabled servant (RPwD s.20 applies) gives VR notice — mandatory step?,<b>Rule:</b> ADVISE him of the option to CONTINUE with same pay scale + service benefits; process VR only if he does NOT withdraw.<br><br><b>Hinglish:</b> Divyang-ko-theharne-ka-vikalp-batao.<br><br><b>Ref:</b> Rule 43(5),CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43,CCS_Pension Rule_43 RPwD Bare_Text_Verified CCS_Pension::Rule_43 Priority::High
CCS21-ef525959,The gratuity-distribution rule's sub-rule (4): female member marries/remarries (or brother turns 18) AFTER the servant's death but BEFORE receiving gratuity — share lost?,<b>Rule:</b> NO — right to the share is NOT affected by post-death marriage/majority. Vests at death.<br><br><b>Hinglish:</b> Maut-par-haq-pakka — baad-ki-shaadi-bekar.<br><br><b>Ref:</b> Rule 47(4),CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_47 Gratuity Bare_Text_Verified CCS_Pension::Rule_47 Priority::High
CCS21-8d716c7a,The gratuity-distribution rule's sub-rule (8): one eligible member hasn't filed Form-9 gratuity claim — others must wait?,<b>Rule:</b> NO — process others WITHOUT linking; the missing claim is processed when received. De-linked sanction.<br><br><b>Hinglish:</b> Ek-ka-daava-ruke to baaki-na-ruke.<br><br><b>Ref:</b> Rule 47(8),CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_47 Form_9 Bare_Text_Verified CCS_Pension::Rule_47 Priority::Medium
CCS21-c5cc261d,"VERBATIM QUIRK — The family-pension rule's sub-rule (9)(h)(iii) cites 'clause (e)' for disabled children and its proviso cites 'clause (d)' for twins (actual clauses: eighth, and (g)). Exam handling?",<b>Rule:</b> Quote VERBATIM as printed; add one-line note ('cross-ref appears for /'). Same family as the family-pension-Expl '-for-' quirk. Never silently 'correct' Gazette text in answers.<br><br><b>Hinglish:</b> Chhapa-jaisa-bolo — sudhaar-note-me.<br><br><b>Ref:</b> Rule 50(9)(h)(iii); Rule 50(10); Rule 50(h); Rule 50(g); Rule 50(1); Rule 50(2),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Exam_Trap Bare_Text_Verified CCS_Pension::Rule_50 Priority::Medium
CCS21-0c514b93,SCENARIO — Servant under suspension dies on 10.05.2025. Is 10.05.2025 a 'completed working day' for pension?,<b>Rule:</b> NO as duty — time-computation proviso folds it into the SUSPENSION spell; the day still anchors death benefits but keeps its suspension character.<br><br><b>Hinglish:</b> Nilamban-me-maut — din-nilamban-ka.<br><br><b>Ref:</b> Rule 5(2) proviso; Rule 5(2),CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10,CCS_Pension Rule_05 Application Bare_Text_Verified CCS_Pension::Rule_05 Priority::Medium
CCS21-1972cb53,Do minor-penalty proceedings continued after retirement affect pension/gratuity?,"<b>Rule:</b> NO EFFECT — minor-penalty proceedings are pension-neutral. Contrast major-penalty proceedings → provisional pension.<br><br><b>Hinglish:</b> Solah-nirdosh — chaudah-rok.<br><br><b>Trap:</b> Minor-penalty vs major-penalty.<br><br><b>Ref:</b> Rule 8(2)(b), (3); CCS (CCA) Rules 14 (major), 16 (minor)",CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10,CCS_Pension Rule_08 CCA Exam_Trap Bare_Text_Verified CCS_Pension::Rule_08 Priority::High
CCS21-c58a00f9,The proceedings rule's sub-rule (2)(d): full-fledged enquiry WITH show-cause during proceedings → second show-cause before proceedings action?,<b>Rule:</b> NOT necessary — one fair opportunity suffices. (No-enquiry cases still need the conduct rule-analogous hearing discipline.)<br><br><b>Hinglish:</b> Ek-sunwai-kaafi — doosri-nahi.<br><br><b>Ref:</b> Rule 8(2)(d); Rule 8(2); Rule 8(1); Rule 7,CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10,CCS_Pension Rule_08 Procedure Bare_Text_Verified CCS_Pension::Rule_08 Priority::Medium
CCS21-7fef6c9f,The proceedings rule's sub-rule (4)(d): misconduct under INVESTIGATION (or proceedings merely contemplated) at retirement — provisional or full benefits?,<b>Rule:</b> FULL pension + gratuity per the pension-payment rule — proceedings provisional track needs INSTITUTED proceedings. Later institution follows the proceedings rule's sub-rule (sanction + 4-year bar).<br><br><b>Hinglish:</b> Jaanch-chal-rahi — poora-laabh; shuru-nahi to rok-nahi.<br><br><b>Trap:</b> Investigation ≠ institution.<br><br><b>Ref:</b> Rule 8(4)(d); Rule 8(4); Rule 63; Rule 8(2),CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10,CCS_Pension Rule_08 Provisional_Pension Exam_Trap Bare_Text_Verified CCS_Pension::Rule_08 Priority::Critical
CCS21-b98be6b9,The State-absorption rule's sub-rule (7): option-the State-absorption rule absorbee retires from the State — who pays pension/gratuity for the ENTIRE service?,<b>Rule:</b> The STATE Government pays all (including Central spell); ZERO proportionate liability on the Centre.<br><br><b>Hinglish:</b> Vikalp-b-par-poora-bhaar-Rajya.<br><br><b>Ref:</b> Rule 35(7); Rule 35(6)(b),CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43,CCS_Pension Rule_35 Liability Bare_Text_Verified CCS_Pension::Rule_35 Priority::High
CCS21-b661a1b9,The missing-persons rule's sub-rule (10)(11): missing servant under FRAUD investigation — missing-persons applies? Payment to non-family nominee?,"<b>Rule:</b> (10) NO — fraud/embezzlement/crime under investigation, charged OR convicted = missing-persons fully excluded. (11) Payment ONLY to eligible FAMILY members — never outsiders.<br><br><b>Hinglish:</b> Ghotaala-jaanch-par-51-band; bhugtaan-sirf-parivar-ko.<br><br><b>Ref:</b> Rule 51(10), (11); Rule 51(10); Rule 11; Rule 51",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_51 Exclusion Bare_Text_Verified CCS_Pension::Rule_51 Priority::High
CCS21-3d188dd4,"COMPUTE — QS 33y, emoluments ₹1,00,000: retirement gratuity?","<b>A:</b> ¼ × 66 half-years = 16.5 × ₹1L = <b>₹16,50,000</b> (below ₹25L ceiling).<br><br><b>Formula:</b> ¼-month per completed 6-monthly period, max 16.5 months, max ₹25L (the gratuity rule's sub-rule + gratuity proviso).<br><br><b>Ref:</b> Rule 45(1)(b); Rule 49; Rule 45(1); Rule 45(1)(a); Rule 45(a)",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Computation Gratuity Priority::High
CCS21-e597a1b2,"COMPUTE — QS 33y, emoluments ₹2,00,000: retirement gratuity?","<b>A:</b> 16.5 × ₹2L = ₹33L → <b>CAPPED at ₹25,00,000</b> (gratuity-proviso ceiling bites).<br><br><b>Formula:</b> ¼-month per 6-monthly period, max 16.5 months.<br><br><b>Ref:</b> Rule 45(1)(b); Rule 49; Rule 45(1)",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Computation Ceiling Exam_Trap Priority::High
CCS21-3aabfd70,"COMPUTE — QS 20y, emoluments ₹80,000: retirement gratuity?","<b>A:</b> ¼ × 40 = 10 × ₹80,000 = <b>₹8,00,000</b>.<br><br><b>Formula:</b> ¼-month per completed 6-monthly period.<br><br><b>Ref:</b> Rule 45(1)(b)",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Computation Gratuity Priority::Medium
CCS21-1f1e7f33,"COMPUTE — death in service, 15y service, emoluments ₹1,00,000: death gratuity?","<b>A:</b> Slab 11–20y → 20× → <b>₹20,00,000</b> (below ₹25L ceiling).<br><br><b>Slabs:</b> &lt;1y 2×; 1–5y 6×; 5–11y 12×; 11–20y 20×; 20y+ 33× (the gratuity rule's sub-rule ).<br><br><b>Ref:</b> Rule 45(1)(a); Rule 45(1)(b); Rule 45(1); Rule 45(b)",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Computation Death_Gratuity Priority::High
CCS21-99131728,"COMPUTE — death in service, 25y service, emoluments ₹1,20,000: death gratuity?","<b>A:</b> Slab 20y+ → 33 × ₹1.2L = ₹39.6L → <b>CAPPED at ₹25,00,000</b>.<br><br><b>Slabs:</b> &lt;1y 2×; 1–5y 6×; 5–11y 12×; 11–20y 20×; 20y+ 33×.<br><br><b>Ref:</b> Rule 45(1)(a); Rule 49",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Computation Ceiling Exam_Trap Priority::High
CCS21-ecce15b2,"COMPUTE — death in service, 3y service, emoluments ₹60,000: death gratuity?","<b>A:</b> Slab 1–5y → 6 × ₹60,000 = <b>₹3,60,000</b>.<br><br><b>Ref:</b> Rule 45(1)(a)",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Computation Death_Gratuity Priority::Medium
CCS21-d214a8d4,"COMPUTE — emoluments ₹80,000: enhanced + normal family pension?","<b>A:</b> Enhanced <b>₹40,000</b> (50% × 10y / till age-67 cap) → then normal <b>₹24,000</b> (30%).<br><br><b>Rule:</b> the family-pension rule's sub-rule 30% uniform; the family-pension rule's sub-rule 50% enhanced window.<br><br><b>Ref:</b> Rule 50(2), (3); Rule 50(2); Rule 50(3)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Computation Family_Pension Priority::High
CCS21-2eba5ba6,"COMPUTE — emoluments ₹25,000: normal family pension?","<b>A:</b> 30% = ₹7,500 → <b>raised to ₹9,000 MINIMUM</b> (the family-pension rule's sub-rule ).<br><br><b>Trap:</b> Never answer below the floor.<br><br><b>Ref:</b> Rule 50(2), (5); Rule 50(5)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Computation Floor Exam_Trap Priority::High
CCS21-f4ed4add,"COMPUTE — age 87, basic pension ₹30,000: additional pension?","<b>A:</b> Slab 85–90 → 30% → <b>₹9,000</b>.<br><br><b>Slabs ():</b> 80–85: 20%; 85–90: 30%; 90–95: 40%; 95–100: 50%; 100+: 100%.<br><br><b>Ref:</b> Rule 44(6)",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Computation Additional_Pension Priority::Medium
CCS21-ad3cf513,"COMPUTE — pension ₹40,000, commutes max: CVP structure + DR base + restoration?","<b>A:</b> Slice = 40% = ₹16,000; CVP = 16,000 × Table-factor(age-next-birthday) × 12 (paise ignored); DR stays on <b>₹40,000</b>; slice restores after <b>15 years</b>.<br><br><b>Ref:</b> Commutation 1981",CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10,CCS_Pension Computation Commutation Priority::High
CCS21-d15a14df,Which Form/Format? — the commercial-employment rule commercial-employment sanction application,<b>A:</b> Form 1<br><br><b>Hinglish:</b> Company-naukri permission = Form 1.<br><br><b>Ref:</b> Reverse lookup (Form 1 mapping); Rule 9,CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10,CCS_Pension Form Priority::Medium
CCS21-9d7342d7,Which Form/Format? — commercial-employment checklist for commercial-employment cases,<b>A:</b> Form 2<br><br><b>Hinglish:</b> Permission-file ki checklist = Form 2.<br><br><b>Ref:</b> Reverse lookup (Form 2 mapping); Rule 9(5),CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10,CCS_Pension Form Priority::Medium
CCS21-aa358054,Which Form/Format? — gratuity nomination nomination,<b>A:</b> Form 3<br><br><b>Hinglish:</b> Gratuity-nomination = Form 3.<br><br><b>Ref:</b> Reverse lookup (Form 3 mapping); Rule 46,CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_46 Form Nomination CCS_Pension::Rule_46 Priority::Medium
CCS21-f3e4b8cb,Which Form/Format? — family-details record (evidentiary),<b>A:</b> Form 4<br><br><b>Hinglish:</b> Parivaar-byaura = Form 4; na-ho to bhi daava-ruka-nahi.<br><br><b>Ref:</b> Reverse lookup (Form 4 mapping); Rule 50,CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10,CCS_Pension Form Priority::Medium
CCS21-5d0edd4d,Which Form/Format? — gratuity-nominee claim where NOBODY is family-pension-eligible (authorisation proviso),<b>A:</b> Form 6<br><br><b>Hinglish:</b> Koi-haqdaar-nahi to nominee ka Form 6.<br><br><b>Ref:</b> Reverse lookup (Form 6 mapping); Rule 80(5),CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10,CCS_Pension Form Exam_Trap Priority::Medium
CCS21-616e757a,Which Form/Format? — 2024 Single Pension Application Form (retirement filing; 9 erstwhile forms merged),<b>A:</b> Form 6-A<br><br><b>Hinglish:</b> Retirement ka 1-Form = 6-A (2024).<br><br><b>Ref:</b> Reverse lookup (Form 6-A mapping),CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10,CCS_Pension Form_6A GSR_410_E_2024 Form Priority::Medium
CCS21-4455f267,Which Form/Format? — pension-case summary — Part I (HoO) + Part II (AO),<b>A:</b> Form 7<br><br><b>Hinglish:</b> Pension-file = Form 7 (HoO-I + AO-II).<br><br><b>Ref:</b> Reverse lookup (Form 7 mapping),CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10,CCS_Pension Form Priority::Medium
CCS21-e97c08ae,Which Form/Format? — spouse request for extended-family inclusion (the pensioner-death rule's sub-rule (2)(a)),<b>A:</b> Form 8<br><br><b>Hinglish:</b> Patni ki arzi = Form 8.<br><br><b>Ref:</b> Reverse lookup (Form 8 mapping); Rule 79(2),CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10,CCS_Pension Form Priority::Medium
CCS21-35b12c87,Which Form/Format? — death-gratuity claim (the death-intimation rule's sub-rule (2)),<b>A:</b> Form 9<br><br><b>Hinglish:</b> Maut-gratuity daava = Form 9.<br><br><b>Ref:</b> Reverse lookup (Form 9 mapping); Rule 71(2),CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10,CCS_Pension Form Priority::Medium
CCS21-308131ce,Which Form/Format? — family-pension claim (the death-intimation rule's sub-rule (3)(5)),"<b>A:</b> Form 10<br><br><b>Hinglish:</b> Parivaar-pension daava = Form 10.<br><br><b>Ref:</b> Reverse lookup (Form 10 mapping); Rules 71(3), 79, 80(5)",CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10,CCS_Pension Form Priority::Medium
CCS21-c0e02bae,Which Form/Format? — death-case summary (HoO Part I → AO Part II Sec I),<b>A:</b> Form 11<br><br><b>Hinglish:</b> Maut-file = Form 11.<br><br><b>Ref:</b> Reverse lookup (Form 11 mapping),CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10,CCS_Pension Form Priority::Medium
CCS21-c3e97075,Which Form/Format? — pensioner-death family-pension claim at PDA (the pensioner-death rule's sub-rule (2)(a)(ii)),<b>A:</b> Form 12<br><br><b>Hinglish:</b> PDA-daava = Form 12.<br><br><b>Ref:</b> Reverse lookup (Form 12 mapping); Rule 79(2),CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10,CCS_Pension Form Priority::Medium
CCS21-c744d1f0,Which Form/Format? — the verification-timeline rule QS-verification communication,<b>A:</b> Format 4<br><br><b>Hinglish:</b> Seva-satyapan-patra = Format 4.<br><br><b>Ref:</b> Reverse lookup (Format 4 mapping); Rule 30,CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10,CCS_Pension Format Priority::Medium
CCS21-c8e56d79,Which Form/Format? — Rules State-absorption/corporate-absorption relieving order on absorption,<b>A:</b> Format 5<br><br><b>Hinglish:</b> Absorption-kaaryamukti = Format 5.<br><br><b>Ref:</b> Reverse lookup (Format 5 mapping); Rule 35; Rule 36,CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10,CCS_Pension Format Priority::Medium
CCS21-8c94237c,Which Form/Format? — invalid-pension medical (invalid) certificate,<b>A:</b> Format 6<br><br><b>Hinglish:</b> Invalid-praman = Format 6.<br><br><b>Ref:</b> Reverse lookup (Format 6 mapping); Rule 39(8),CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10,CCS_Pension Format Priority::Medium
CCS21-98064f42,Which Form/Format? — pensioner-death indemnity bond (missing pensioner claims),<b>A:</b> Format 8<br><br><b>Hinglish:</b> Laapata-kshatipurti-bandh = Format 8.<br><br><b>Ref:</b> Reverse lookup (Format 8 mapping); Rule 79(3),CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10,CCS_Pension Format Priority::Medium
CCS21-dd864b5e,Which Form/Format? — bank undertaking,"<b>A:</b> Format 9<br><br><b>Hinglish:</b> Bank-vachan = Format 9; retirement me 6-A me sama, maut me alag.<br><br><b>Ref:</b> Reverse lookup (Format 9 mapping)",CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10,CCS_Pension Format Form_6A Priority::Medium
CCS21-75d979e1,Which Form/Format? — HoO→AO covering/forwarding letter,<b>A:</b> Format 10<br><br><b>Hinglish:</b> Bhejne-wala-patra = Format 10.<br><br><b>Ref:</b> Reverse lookup (Format 10 mapping),CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10,CCS_Pension Format Priority::Medium
CCS21-1a8da5c5,Which Form/Format? — death-gratuity claimant invitation,"<b>A:</b> Format 11<br><br><b>Hinglish:</b> 11-bulaava-gratuity, 12-bulaava-pension, 13-manzoori-pension.<br><br><b>Ref:</b> Reverse lookup (Format 11 mapping)",CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10,CCS_Pension Format Priority::Medium
CCS21-30a90e03,Which Form/Format? — intimation of MARRIAGE / BIRTH of child AFTER retirement,<b>A:</b> Form 5<br><br><b>Hinglish:</b> Baad-ki-shaadi-bachcha-form-paanch.<br><br><b>Ref:</b> Reverse lookup (Form 5 mapping),CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10,CCS_Pension Form_05 Routing Bare_Text_Verified Priority::Medium
